run_id,system,regime,scope,seed,tag,macro_f1,neg_f1,neu_f1,pos_f1,n_test,backbone,wall_seconds,train_total,silver_frac,pool_mode,strict_lodo,supcon_lambda,supcon_tau,max_temp_c,nn_at_1,nn_at_5,nn_at_10,nn_at_20,nmi,ari,silhouette,davies_bouldin,anisotropy,twonn_id,centroid_within_class_cross_domain,centroid_cross_class,temperature,ece_before,ece_after,mce_before,mce_after,brier_before,brier_after,neu_ece_before
indomain.Retail.full_midinject.s13,full_midinject,indomain,Retail,13,,0.7286895566708029,0.6844919786096256,0.7194244604316546,0.7821522309711286,586,xlm-roberta-base,170.4,12668,,gold+bulk,False,0.1,0.07,54.0,0.6382252559726962,0.6535836177474402,0.6552901023890785,0.6578498293515358,0.3141188295032517,0.364347315763634,0.278164803981781,1.667422029591948,0.7555578947067261,16.307085596728104,,,2.0600000000000005,0.18383225264828998,0.06310357747706972,0.38257356826925715,0.12828224174679143,0.4337633803297622,0.37958336667826836,0.14017730266323747
indomain.Retail.full_midinject.s21,full_midinject,indomain,Retail,21,,0.7142919973812533,0.6258064516129033,0.744466800804829,0.7726027397260274,586,xlm-roberta-base,171.0,12668,,gold+bulk,False,0.1,0.07,57.0,0.6979522184300341,0.6737201365187714,0.6723549488054608,0.6694539249146758,0.32082171757507616,0.37425189831043737,0.26079463958740234,1.7703488677559351,0.8065734505653381,19.230978527050862,,,1.5300000000000002,0.14368552033209275,0.06291644435458911,0.34557372469101616,0.23844990530101517,0.4260346878724432,0.3924348013276842,0.1304162845965918
indomain.Retail.full_midinject.s42,full_midinject,indomain,Retail,42,,0.7268681282381263,0.7068062827225131,0.7354260089686099,0.7383720930232558,586,xlm-roberta-base,167.9,12668,,gold+bulk,False,0.1,0.07,59.0,0.636518771331058,0.6505119453924915,0.6532423208191126,0.6534129692832764,0.3038062794786401,0.33866420902367356,0.23646701872348785,1.694356085287624,0.8174068927764893,15.909913188991203,,,1.4949999999999999,0.13918844276794134,0.061904925774573766,0.32724287817493714,0.21813336654271714,0.4159676445445703,0.3840671719729698,0.10626504578652746
indomain.Retail.mbert_ft.s13,mbert_ft,indomain,Retail,13,,0.6766065044533333,0.5932721712538226,0.6987951807228916,0.7377521613832853,586,bert-base-multilingual-cased,129.0,12668,,gold+bulk,False,,,50.0,0.636518771331058,0.6266211604095563,0.6168941979522184,0.6148464163822526,0.22600912315449107,0.24427970789382317,0.13687178492546082,2.582248897072462,0.24705356359481812,24.75551964137718,,,1.8950000000000002,0.1767196062699705,0.07304704074511376,0.36810859210987723,0.18382389070161892,0.4913591405130174,0.4338314082313362,0.15616738455893156
indomain.Retail.mbert_ft.s21,mbert_ft,indomain,Retail,21,,0.6767592440863978,0.6292134831460674,0.7033898305084746,0.6976744186046512,586,bert-base-multilingual-cased,130.8,12668,,gold+bulk,False,,,54.0,0.636518771331058,0.6184300341296929,0.6151877133105802,0.6131399317406143,0.2143070167843602,0.234518432419974,0.13497495651245117,2.5551331658969656,0.23159131407737732,20.767338313774413,,,1.955,0.1941261958025482,0.08489387891968082,0.36641408951715965,0.16410927396523767,0.49863757595377867,0.43641810655127644,0.1514899839315536
indomain.Retail.mbert_ft.s42,mbert_ft,indomain,Retail,42,,0.6625962885154061,0.5882352941176471,0.6651785714285714,0.734375,586,bert-base-multilingual-cased,127.0,12668,,gold+bulk,False,,,54.0,0.6109215017064846,0.6221843003412969,0.6180887372013651,0.614419795221843,0.22760713041801092,0.25662523184176245,0.13438721001148224,2.6830864013287847,0.263504296541214,22.017987692029962,,,2.005,0.20191818317886104,0.08529950956130569,0.45994313972001666,0.16996311207833315,0.5213781772778259,0.4533998781787412,0.15621830346680882
indomain.Retail.mdeberta_dapt.s13,mdeberta_dapt,indomain,Retail,13,,0.6978234728234728,0.6369047619047619,0.7090909090909091,0.7474747474747475,586,microsoft/mdeberta-v3-base,181.1,12668,,gold+bulk,False,,,55.0,0.6075085324232082,0.6416382252559727,0.6462457337883959,0.6486348122866894,0.2893235917378156,0.326676177148512,0.21229469776153564,1.8327090132774313,0.2950952351093292,13.82656413444804,,,1.3049999999999995,0.11882429156346933,0.08184139416023795,0.26341689828918646,0.23011483909611963,0.42486536441979744,0.4081408385298738,0.09448140982493215
indomain.Retail.mdeberta_dapt.s21,mdeberta_dapt,indomain,Retail,21,,0.7410807915392469,0.6985915492957746,0.7516778523489933,0.772972972972973,586,microsoft/mdeberta-v3-base,190.3,12668,,gold+bulk,False,,,58.0,0.6860068259385665,0.6580204778156996,0.6552901023890785,0.6522184300341297,0.32449447877521564,0.3693863381050658,0.2432025671005249,1.716780924913425,0.22354772686958313,15.209126860209755,,,1.7,0.14470536301838435,0.07678367076903025,0.329092507427999,0.1948529059362848,0.41934275280602024,0.3805398891274516,0.1195683586431707
indomain.Retail.mdeberta_dapt.s42,mdeberta_dapt,indomain,Retail,42,,0.7413944884880556,0.7204301075268817,0.7230046948356808,0.7807486631016043,586,microsoft/mdeberta-v3-base,187.7,12668,,gold+bulk,False,,,61.0,0.6552901023890785,0.663481228668942,0.6633105802047782,0.6693686006825939,0.33659246999740383,0.3842823080581083,0.26150569319725037,1.6817923287952306,0.21221645176410675,15.55284775216869,,,1.9000000000000001,0.1555958189039406,0.05095961572028803,0.3250125292171746,0.1289959846881893,0.40655947797877867,0.3661874778330343,0.11461539653636274
indomain.Retail.mdeberta_ft.s13,mdeberta_ft,indomain,Retail,13,,0.7204858027019682,0.6836158192090396,0.719047619047619,0.7587939698492462,586,microsoft/mdeberta-v3-base,189.7,12668,,gold+bulk,False,,,58.0,0.6399317406143344,0.6467576791808873,0.6448805460750853,0.6479522184300341,0.2888489167281447,0.3307550385075249,0.24964232742786407,1.6383052343770361,0.2841646373271942,11.705034484066378,,,1.955,0.17342227287951187,0.0709620282126147,0.44932809076039354,0.26311771627282277,0.4418841972659396,0.3844014214529674,0.12431414539717232
indomain.Retail.mdeberta_ft.s21,mdeberta_ft,indomain,Retail,21,,0.7159054123440782,0.6896551724137931,0.703962703962704,0.7540983606557377,586,microsoft/mdeberta-v3-base,193.0,12668,,gold+bulk,False,,,61.0,0.6535836177474402,0.6447098976109215,0.6440273037542662,0.6462457337883959,0.28474909013271066,0.32286851666408006,0.2280525267124176,1.714026326966111,0.28720971941947937,12.114122456473476,,,1.8,0.18368337358128348,0.08848740570722226,0.36552689175918907,0.2291268320993809,0.45236654514805297,0.39730397320331506,0.1344131136307432
indomain.Retail.mdeberta_ft.s42,mdeberta_ft,indomain,Retail,42,,0.7141987508141514,0.6925064599483204,0.7099767981438515,0.7401129943502824,586,microsoft/mdeberta-v3-base,187.3,12668,,gold+bulk,False,,,54.0,0.6399317406143344,0.621160409556314,0.6235494880546075,0.6216723549488055,0.264379678161644,0.2822735119292865,0.17043296992778778,1.972356528916596,0.49039438366889954,12.667027152405534,,,1.169999999999999,0.10230491100634338,0.08657667626351379,0.41928437710638106,0.3525465848997992,0.43039699204379867,0.41986210169809246,0.0753640464439887
indomain.Retail.tfidf_linear.s100,tfidf_linear,indomain,Retail,100,,0.6646642131195709,0.6467391304347826,0.6231155778894473,0.7241379310344828,586,,42.7,12668,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Retail.tfidf_linear.s13,tfidf_linear,indomain,Retail,13,,0.6646642131195709,0.6467391304347826,0.6231155778894473,0.7241379310344828,586,,42.8,12668,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Retail.tfidf_linear.s21,tfidf_linear,indomain,Retail,21,,0.6646642131195709,0.6467391304347826,0.6231155778894473,0.7241379310344828,586,,63.9,12668,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Retail.tfidf_linear.s42,tfidf_linear,indomain,Retail,42,,0.6646642131195709,0.6467391304347826,0.6231155778894473,0.7241379310344828,586,,73.1,12668,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Retail.tfidf_linear.s87,tfidf_linear,indomain,Retail,87,,0.6646642131195709,0.6467391304347826,0.6231155778894473,0.7241379310344828,586,,76.4,12668,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Retail.xlmr_add.s13,xlmr_add,indomain,Retail,13,,0.7101497341919393,0.6589595375722543,0.717391304347826,0.7540983606557377,586,xlm-roberta-base,169.0,12668,,gold+bulk,False,,,50.0,0.658703071672355,0.6450511945392492,0.6397610921501706,0.6358361774744027,0.2877178808701993,0.29854843043128276,0.17229105532169342,2.351406544238633,0.3237493634223938,16.23604582607497,,,1.7850000000000004,0.16687705825156274,0.07282038093246465,0.31242123350378903,0.15257739535999143,0.43936351775541205,0.392865238276847,0.13162262263223362
indomain.Retail.xlmr_add.s21,xlmr_add,indomain,Retail,21,,0.7090832122872537,0.6772486772486772,0.7020785219399538,0.7479224376731302,586,xlm-roberta-base,159.5,12668,,gold+bulk,False,,,52.0,0.6177474402730375,0.6310580204778157,0.6290102389078498,0.6295221843003413,0.2895611989699631,0.3068771170803735,0.17686694860458374,2.29536530396216,0.3109302520751953,14.083666251147116,,,1.7149999999999996,0.16983714015099385,0.07957707705919449,0.3640268759869537,0.26649906544731006,0.44314913712792137,0.39681669235826317,0.13259423349398405
indomain.Retail.xlmr_add.s42,xlmr_add,indomain,Retail,42,,0.7396359981220826,0.7202072538860104,0.7328605200945626,0.7658402203856749,586,xlm-roberta-base,170.3,12668,,gold+bulk,False,,,52.0,0.6655290102389079,0.6252559726962458,0.6356655290102389,0.6425767918088737,0.28379556194544586,0.2980341564797298,0.1779058873653412,2.161448552049562,0.2941111922264099,16.176961019175096,,,1.7649999999999997,0.16886643173346347,0.09433040935725356,0.3718368998124597,0.23651766074489528,0.43374785451649484,0.3879165999199933,0.1216262962768903
indomain.Retail.xlmr_dapt.s13,xlmr_dapt,indomain,Retail,13,,0.7333072827760571,0.6705882352941176,0.73568281938326,0.7936507936507936,586,xlm-roberta-base,164.6,12668,,gold+bulk,False,,,50.0,0.6757679180887372,0.6720136518771331,0.6675767918088737,0.6708191126279863,0.326785810077738,0.3760369479872427,0.2222065031528473,2.121585887546589,0.24482546746730804,14.263774029844448,,,2.1100000000000003,0.17708003336110834,0.07244555079113167,0.3136694912057051,0.19098607084776553,0.424802201687079,0.369460007341506,0.13599641092396927
indomain.Retail.xlmr_dapt.s21,xlmr_dapt,indomain,Retail,21,,0.7358895606430621,0.7309644670050761,0.7070707070707071,0.7696335078534031,586,xlm-roberta-base,145.7,12668,,gold+bulk,False,,,55.0,0.6843003412969283,0.6665529010238908,0.6581911262798635,0.6523890784982935,0.3431235601710178,0.3831436803884929,0.22880715131759644,1.9177071804780368,0.31903767585754395,12.948052741673303,,,2.2050000000000005,0.17849414454944135,0.04480927632483608,0.33446161974970867,0.13627010309807452,0.4339725128759317,0.37520105018065597,0.1385197725140667
indomain.Retail.xlmr_dapt.s42,xlmr_dapt,indomain,Retail,42,,0.7315187890714561,0.6918918918918919,0.7294685990338164,0.7731958762886598,586,xlm-roberta-base,157.9,12668,,gold+bulk,False,,,54.0,0.6638225255972696,0.6573378839590444,0.657679180887372,0.6601535836177475,0.33570911973087375,0.36431514676587623,0.21496599912643433,2.098660934353186,0.253015398979187,14.559180913301391,,,2.165,0.17398298718150915,0.058637778613741816,0.36578863953764396,0.13551131398245875,0.4202694221982083,0.36917313728996515,0.12354239753103335
indomain.Retail.xlmr_film.s13,xlmr_film,indomain,Retail,13,,0.7188771321697697,0.670487106017192,0.7252747252747253,0.7608695652173914,586,xlm-roberta-base,164.1,12668,,gold+bulk,False,,,49.0,0.6723549488054608,0.6464163822525597,0.6360068259385665,0.6265358361774744,0.26345005879361116,0.28756073613161376,0.16026420891284943,2.484336026788436,0.29183492064476013,15.891000766728272,,,1.8250000000000006,0.16777341612175634,0.0863274604133415,0.44549706142649154,0.2239632921855177,0.45491298144962306,0.4060377549824616,0.13069392128367588
indomain.Retail.xlmr_film.s21,xlmr_film,indomain,Retail,21,,0.7136342901966803,0.6685552407932012,0.7223476297968398,0.75,586,xlm-roberta-base,165.0,12668,,gold+bulk,False,,,53.0,0.6177474402730375,0.6361774744027304,0.6368600682593857,0.6278156996587031,0.22468190192912457,0.2511521394743965,0.15709227323532104,2.5293673097669793,0.25862470269203186,15.084512329309268,,,1.7199999999999995,0.14799400821610267,0.07905622135070063,0.37425432136140396,0.18563726155891047,0.4334072888890676,0.39579812651610347,0.11022025175013654
indomain.Retail.xlmr_film.s42,xlmr_film,indomain,Retail,42,,0.7411253450655625,0.7135416666666666,0.7380952380952381,0.7717391304347826,586,xlm-roberta-base,162.2,12668,,gold+bulk,False,,,53.0,0.6604095563139932,0.6416382252559727,0.642320819112628,0.6437713310580204,0.2955794964117676,0.32678733526810605,0.1790110170841217,2.2940867582122575,0.3473726511001587,16.48140405597522,,,1.8850000000000005,0.15522318923817477,0.08622234205670753,0.3722032650903411,0.23610806150479446,0.42961666033486995,0.3827811902693789,0.12606378554309736
indomain.Retail.xlmr_ft.s100,xlmr_ft,indomain,Retail,100,,0.7135666207581141,0.676056338028169,0.7064017660044151,0.7582417582417582,586,xlm-roberta-base,162.3,12668,,gold+bulk,False,,,49.0,0.6416382252559727,0.6457337883959045,0.6361774744027304,0.6367747440273037,0.27670871544478426,0.2895226472325501,0.16210079193115234,2.450346512055144,0.3254424035549164,17.72470679502159,,,1.7350000000000003,0.16553250096794955,0.08440670493551969,0.29746775463051534,0.20749199043033728,0.43910344707958726,0.3937123686363556,0.13548313008874235
indomain.Retail.xlmr_ft.s13,xlmr_ft,indomain,Retail,13,,0.7233566243686199,0.670487106017192,0.7361419068736141,0.7634408602150538,586,xlm-roberta-base,154.8,12668,,gold+bulk,False,,,52.0,0.6416382252559727,0.6348122866894198,0.6361774744027304,0.6331058020477816,0.25414828831974495,0.283038066438575,0.16857099533081055,2.285060201900127,0.2914760410785675,15.11940814913607,,,1.8099999999999998,0.1758880875706165,0.07874522543039567,0.3800426897918493,0.20372157664204715,0.4523811803959828,0.4037377383679835,0.1302144532854978
indomain.Retail.xlmr_ft.s21,xlmr_ft,indomain,Retail,21,,0.7230225642654039,0.6771653543307087,0.7162790697674418,0.775623268698061,586,xlm-roberta-base,157.7,12668,,gold+bulk,False,,,52.0,0.6535836177474402,0.6409556313993174,0.6296928327645052,0.6321672354948805,0.2395306021991961,0.2529757511438145,0.17560821771621704,2.3007769387522736,0.25789523124694824,15.129451944326126,,,1.7950000000000002,0.15724936324634228,0.07096392005528593,0.2795175453776111,0.20094902497063682,0.44485697289586523,0.39762361286744136,0.1275088273642349
indomain.Retail.xlmr_ft.s42,xlmr_ft,indomain,Retail,42,,0.7120649528519273,0.6788511749347258,0.7007299270072993,0.7566137566137566,586,xlm-roberta-base,157.8,12668,,gold+bulk,False,,,49.0,0.6313993174061433,0.6324232081911263,0.6329351535836177,0.6320819112627987,0.2918163363938167,0.32262822270545527,0.16288812458515167,2.373180945023742,0.32401221990585327,16.27321653417402,,,1.8350000000000004,0.16994663278124228,0.0677408796327061,0.3294442485987449,0.165617619789723,0.448066815925586,0.39801298252015443,0.12346174759344077
indomain.Retail.xlmr_ft.s87,xlmr_ft,indomain,Retail,87,,0.7106241364073161,0.6536312849162011,0.7233115468409586,0.7549295774647887,586,xlm-roberta-base,159.2,12668,,gold+bulk,False,,,52.0,0.6399317406143344,0.6102389078498294,0.6063139931740614,0.6036689419795221,0.1987982037081409,0.16773722499489366,0.10473397374153137,2.9759944166332493,0.41895952820777893,15.725212945256798,,,1.285,0.10891676101775695,0.07567935129550128,0.216134191999167,0.22924386490853288,0.428216941718273,0.4128057326413996,0.0852493953256309
indomain.Retail.xlmr_supcon.s100,xlmr_supcon,indomain,Retail,100,,0.7101438394916656,0.657608695652174,0.7117117117117117,0.7611111111111111,586,xlm-roberta-base,170.7,12668,,gold+bulk,False,0.1,0.07,60.0,0.658703071672355,0.6501706484641638,0.643344709897611,0.642320819112628,0.28653942638879776,0.3191389527704207,0.2237410843372345,1.8238436257560096,0.8032900094985962,19.66605931902002,,,1.6699999999999995,0.17418333630524074,0.08371749742757312,0.34840613436817536,0.23835312062820557,0.4526006401682453,0.40390761281609056,0.13405945289368223
indomain.Retail.xlmr_supcon.s13,xlmr_supcon,indomain,Retail,13,,0.6851565185762368,0.6064139941690962,0.7063655030800822,0.7426900584795322,586,xlm-roberta-base,170.5,12668,,gold+bulk,False,0.1,0.07,55.0,0.6399317406143344,0.630716723549488,0.6284982935153584,0.6245733788395904,0.26220906203853944,0.28280219638061593,0.18487150967121124,1.8836100231572335,0.8298630118370056,18.80188362827613,,,1.4499999999999997,0.15770023998006016,0.09125975893727199,0.4419022498476073,0.3111965349636416,0.46576355705591627,0.42887476173817973,0.13540143225970455
indomain.Retail.xlmr_supcon.s21,xlmr_supcon,indomain,Retail,21,,0.6831128450586785,0.608433734939759,0.6943866943866944,0.7465181058495822,586,xlm-roberta-base,167.2,12668,,gold+bulk,False,0.1,0.07,56.0,0.6126279863481229,0.6245733788395904,0.6221843003412969,0.622098976109215,0.2793730016779439,0.3250491393240052,0.1984509378671646,2.0417536158827145,0.8446521162986755,15.611407770681055,,,1.3649999999999993,0.14813604080321965,0.08239528174492819,0.2455768500616472,0.18621543945599117,0.4519816503173162,0.42462174102863864,0.11896469510080801
indomain.Retail.xlmr_supcon.s42,xlmr_supcon,indomain,Retail,42,,0.7000802275072191,0.6541554959785523,0.700228832951945,0.7458563535911602,586,xlm-roberta-base,162.6,12668,,gold+bulk,False,0.1,0.07,61.0,0.6416382252559727,0.648122866894198,0.6428327645051195,0.6465017064846417,0.2742272935899781,0.31171998690554265,0.23664626479148865,1.743750337540465,0.8062356114387512,18.43877595386861,,,1.7699999999999996,0.19385973433242673,0.08609382774495362,0.4650898876596955,0.2846508159917381,0.4599776079684665,0.4044219645611976,0.1385494020906427
indomain.Retail.xlmr_supcon.s87,xlmr_supcon,indomain,Retail,87,,0.7332682239790186,0.7015706806282722,0.7226107226107226,0.775623268698061,586,xlm-roberta-base,168.3,12668,,gold+bulk,False,0.1,0.07,55.0,0.6399317406143344,0.6436860068259386,0.6406143344709898,0.6409556313993174,0.3141692000743404,0.34950706985138014,0.23668953776359558,1.8138737500305941,0.755698561668396,17.877046846755906,,,1.9750000000000008,0.1677764330385921,0.06378654167967535,0.320146835372615,0.1127255443377918,0.4379375361057015,0.3859589734100648,0.12973260740068257
indomain.Social.allma_ft.s13,allma_ft,indomain,Social,13,,0.6795172923209186,0.7247956403269755,0.5311475409836065,0.782608695652174,612,allmalab/bert-base-aze,172.9,19900,,gold+bulk,False,,,52.0,0.6454248366013072,0.6522875816993464,0.6459150326797386,0.6357026143790849,0.2700041458129355,0.27991956628711373,0.11455072462558746,3.2366437613066807,0.3195679783821106,27.129949471640703,,,1.5300000000000002,0.10979620981460636,0.07324326128285116,0.29219441860611883,0.25161417563536115,0.40759170540649886,0.3863152756523219,0.10339194380656691
indomain.Social.allma_ft.s21,allma_ft,indomain,Social,21,,0.6444768409219722,0.676923076923077,0.46825396825396826,0.7882534775888718,612,allmalab/bert-base-aze,131.8,19900,,gold+bulk,False,,,50.0,0.6503267973856209,0.6300653594771242,0.6246732026143791,0.6129084967320262,0.2879011300188535,0.30348976950882006,0.10726939886808395,3.408102736570863,0.49406033754348755,25.196917970323,,,1.335,0.08212199582647194,0.043548695407561774,0.23611578312923465,0.17365736399684828,0.41540650819261643,0.4043819064858984,0.08441324921951585
indomain.Social.allma_ft.s42,allma_ft,indomain,Social,42,,0.6793649864388197,0.6809815950920245,0.5492957746478874,0.8078175895765473,612,allmalab/bert-base-aze,174.8,19900,,gold+bulk,False,,,50.0,0.6781045751633987,0.6542483660130719,0.6544117647058824,0.6531045751633987,0.29785512340911025,0.33102452875614347,0.13713645935058594,3.020136378838211,0.2742775082588196,28.17674845576381,,,2.400000000000001,0.159990909643334,0.06634480458335304,0.3478626756259223,0.13920376309117655,0.4357032853405663,0.3876755109110152,0.12186076347722957
indomain.Social.berturk_ft.s13,berturk_ft,indomain,Social,13,,0.6970934560049254,0.7405247813411079,0.5724137931034483,0.7783417935702199,612,dbmdz/bert-base-turkish-128k-cased,193.7,19900,,gold+bulk,False,,,57.0,0.6372549019607843,0.6405228758169934,0.6348039215686274,0.6241830065359477,0.3064286838951798,0.34626530552377077,0.12658990919589996,3.0583056382825418,0.32970523834228516,25.452533935191532,,,2.075000000000001,0.13950636025143515,0.04100611287356853,0.32088391666588656,0.1417352210053614,0.43110838657118306,0.3915703642362613,0.11332553148033736
indomain.Social.berturk_ft.s21,berturk_ft,indomain,Social,21,,0.7062026508541126,0.7374301675977654,0.584717607973422,0.7964601769911505,612,dbmdz/bert-base-turkish-128k-cased,193.1,19900,,gold+bulk,False,,,54.0,0.6209150326797386,0.6274509803921569,0.6222222222222222,0.6142973856209151,0.3139974240114036,0.3003432108673422,0.10045086592435837,3.208328677203268,0.4557110369205475,29.260545334017024,,,1.4099999999999995,0.08174056770450183,0.05214536296635292,0.23378946004635526,0.12943862728755262,0.3928422311631868,0.38624083312544544,0.09247959529631673
indomain.Social.berturk_ft.s42,berturk_ft,indomain,Social,42,,0.6826341977198475,0.7009063444108762,0.5732484076433121,0.7737478411053541,612,dbmdz/bert-base-turkish-128k-cased,202.9,19900,,gold+bulk,False,,,50.0,0.6601307189542484,0.65,0.6441176470588236,0.6319444444444444,0.29796902060790303,0.3449144230874286,0.11327117681503296,3.2402695982797063,0.3319546580314636,28.092635404253407,,,2.0249999999999995,0.14874598926371915,0.044905185285089314,0.2880092006818469,0.10858843580057564,0.4444298131380441,0.4011641711675674,0.12734953606117125
indomain.Social.fasttext_mlp.s100,fasttext_mlp,indomain,Social,100,,0.4693471848784427,0.4838709677419355,0.24066390041493776,0.6835066864784547,612,,51.3,19900,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Social.fasttext_mlp.s13,fasttext_mlp,indomain,Social,13,,0.4990949380069308,0.5219941348973607,0.2845528455284553,0.6907378335949764,612,,80.2,19900,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Social.fasttext_mlp.s21,fasttext_mlp,indomain,Social,21,,0.4815995381234655,0.4716417910447761,0.2764227642276423,0.6967340590979783,612,,21.1,19900,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Social.fasttext_mlp.s42,fasttext_mlp,indomain,Social,42,,0.4876475376475377,0.5166666666666667,0.24786324786324787,0.6984126984126984,612,,28.4,19900,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Social.fasttext_mlp.s87,fasttext_mlp,indomain,Social,87,,0.4853351105462229,0.4584717607973422,0.3146067415730337,0.6829268292682927,612,,21.1,19900,,,,,,,,,,,,,,,,,,,,,,,,,,
indomain.Social.full.s100,full,indomain,Social,100,,0.7012329530315142,0.7272727272727273,0.5683453237410072,0.8080808080808081,612,xlm-roberta-base,202.2,19900,,gold+bulk,False,0.1,0.07,56.0,0.6911764705882353,0.6745098039215687,0.668954248366013,0.6568627450980392,0.29785772889885914,0.36909354561325186,0.23277916014194489,2.1761221219853564,0.8476447463035583,18.13633285531239,,,1.3499999999999996,0.08569436796797518,0.05745964582723029,0.20566413246343962,0.11646351666409005,0.3896269951344886,0.3775090170741902,0.08390267225777688
indomain.Social.full.s13,full,indomain,Social,13,,0.7118163626119562,0.7543859649122807,0.5571428571428572,0.8239202657807309,612,xlm-roberta-base,268.6,19900,,gold+bulk,False,0.1,0.07,60.0,0.6944444444444444,0.6990196078431372,0.6866013071895425,0.6860294117647059,0.3283527963785695,0.40196574551024633,0.2795332670211792,1.832485470602488,0.8016477823257446,21.205068391776617,,,1.7400000000000002,0.14134985359953744,0.0575579468222576,0.33226436573028595,0.1763874759467422,0.3987542364089237,0.36112013753971905,0.12615177776347558
indomain.Social.full.s21,full,indomain,Social,21,,0.7126701092218334,0.7207207207207207,0.5956112852664577,0.8216783216783217,612,xlm-roberta-base,258.5,19900,,gold+bulk,False,0.1,0.07,54.0,0.7091503267973857,0.7062091503267974,0.7029411764705882,0.7058823529411765,0.34331224338286015,0.4026429574169452,0.27134132385253906,1.7563438531888698,0.775937020778656,20.68937155302534,,,1.9800000000000006,0.16165696717088668,0.0456493373450453,0.2996718357601774,0.1393095829542773,0.41759772870299516,0.370804760455038,0.1429231028488384
indomain.Social.full.s42,full,indomain,Social,42,,0.7160386473429953,0.7261538461538461,0.5886287625418061,0.8333333333333334,612,xlm-roberta-base,262.7,19900,,gold+bulk,False,0.1,0.07,56.0,0.7026143790849673,0.6944444444444444,0.6965686274509804,0.693954248366013,0.3597014962414813,0.4294358815766402,0.28152719140052795,1.7427779663647263,0.7879287600517273,19.794255403699218,,,1.8950000000000002,0.1490242211587786,0.05140951993907257,0.38451697269155594,0.14456986607958666,0.40335489588253476,0.36395970969232727,0.13240236687861295
indomain.Social.full.s87,full,indomain,Social,87,,0.7080936174810253,0.725609756097561,0.5714285714285714,0.8272425249169435,612,xlm-roberta-base,266.7,19900,,gold+bulk,False,0.1,0.07,58.0,0.6895424836601307,0.6872549019607843,0.6852941176470588,0.6794934640522876,0.3237298927818002,0.3927065933748266,0.2676699757575989,1.795439743684481,0.7895264029502869,18.51843271660412,,,1.955,0.1433170734101562,0.04933101360031431,0.3822179632108875,0.09646547212982315,0.4134150799320397,0.3728553261766403,0.12594598420497966
indomain.Social.full_mbert.s13,full_mbert,indomain,Social,13,,0.6685460800577797,0.6586826347305389,0.5342465753424658,0.8127090301003345,612,bert-base-multilingual-cased,218.9,19900,,gold+bulk,False,0.1,0.07,54.0,0.6454248366013072,0.6584967320261438,0.6534313725490196,0.6446078431372549,0.2773875806922078,0.36428595080866194,0.22621551156044006,2.150829107144543,0.7877088785171509,22.05823242138721,,,2.3400000000000007,0.1960967660983817,0.06830190548335602,0.4319808693539735,0.2732775889160423,0.482166968437308,0.4119673334868698,0.1608887768647576
indomain.Social.full_mbert.s21,full_mbert,indomain,Social,21,,0.6526222491721888,0.6588235294117647,0.5089605734767025,0.7900826446280992,612,bert-base-multilingual-cased,216.1,19900,,gold+bulk,False,0.1,0.07,57.0,0.6552287581699346,0.6352941176470588,0.6375816993464052,0.6339869281045751,0.2635859072305107,0.3541992714285403,0.21115949749946594,2.1464294828997272,0.7970371246337891,21.88290079832385,,,2.4150000000000005,0.20531207201289653,0.07628805113442878,0.3857297906516501,0.19508946756584072,0.48687958918742646,0.4132340058282396,0.15246752154527707
indomain.Social.full_mbert.s42,full_mbert,indomain,Social,42,,0.671836270767248,0.6840579710144927,0.5205479452054794,0.8109028960817717,612,bert-base-multilingual-cased,210.4,19900,,gold+bulk,False,0.1,0.07,63.0,0.6519607843137255,0.6418300653594772,0.6336601307189542,0.6318627450980392,0.28356570343076504,0.3651977193009697,0.21715456247329712,2.2358022279534615,0.7878828644752502,21.902766260203762,,,2.4250000000000003,0.1974122279337221,0.07870325816147246,0.47057426148755627,0.1406025417114346,0.4940162491280368,0.4176175676985405,0.16178644353814572
indomain.Social.full_mdeberta.s13,full_mdeberta,indomain,Social,13,,0.742862852782935,0.7594202898550725,0.6293706293706294,0.8397976391231029,612,microsoft/mdeberta-v3-base,324.1,19900,,gold+bulk,False,0.1,0.07,62.0,0.6650326797385621,0.6607843137254902,0.6630718954248366,0.6601307189542484,0.3624111614000235,0.45167416855386927,0.30802783370018005,1.620468341425665,0.8222944140434265,16.566703859641226,,,1.955,0.11774199567226085,0.06996376120682966,0.29720275893249126,0.1864540378680748,0.3734658595808405,0.3472467013456658,0.09747562693853098
